,iteration,fold,error_rate,train_accuracy,test_accuracy,coverage,f1_score,AUC,precision,recall
20,iteration_2,fold_0,0.2222222222222222,0.7083333333333334,0.7777777777777778,0.5925925925925926,0.8421052631578948,0.8636363636363636,1.0,0.7272727272727273
21,iteration_2,fold_1,0.5185185185185186,0.7333333333333333,0.48148148148148145,0.37037037037037035,0.5625000000000001,0.6045454545454546,0.9,0.4090909090909091
22,iteration_2,fold_2,0.2962962962962963,0.6916666666666667,0.7037037037037037,0.48148148148148145,0.7647058823529412,0.8095238095238095,1.0,0.6190476190476191
23,iteration_2,fold_3,0.37037037037037035,0.7125,0.6296296296296297,0.4074074074074074,0.6875000000000001,0.7619047619047619,1.0,0.5238095238095238
24,iteration_2,fold_4,0.2592592592592593,0.6916666666666667,0.7407407407407407,0.5185185185185185,0.8,0.8333333333333333,1.0,0.6666666666666666
25,iteration_2,fold_5,0.2962962962962963,0.7083333333333334,0.7037037037037037,0.5555555555555556,0.7777777777777778,0.75,0.9333333333333333,0.6666666666666666
26,iteration_2,fold_6,0.33333333333333337,0.6958333333333333,0.6666666666666666,0.4444444444444444,0.7272727272727273,0.7857142857142857,1.0,0.5714285714285714
27,iteration_2,fold_7,0.46153846153846156,0.7178423236514523,0.5384615384615384,0.5,0.6470588235294118,0.5619047619047619,0.8461538461538461,0.5238095238095238
28,iteration_2,fold_8,0.23076923076923073,0.6804979253112033,0.7692307692307693,0.5769230769230769,0.8333333333333333,0.8571428571428572,1.0,0.7142857142857143
29,iteration_2,fold_9,0.15384615384615385,0.7012448132780082,0.8461538461538461,0.6538461538461539,0.8947368421052632,0.9047619047619048,1.0,0.8095238095238095
30,iteration_3,fold_0,0.33333333333333337,0.6916666666666667,0.6666666666666666,0.48148148148148145,0.7428571428571429,0.7954545454545454,1.0,0.5909090909090909
31,iteration_3,fold_1,0.33333333333333337,0.7083333333333334,0.6666666666666666,0.6296296296296297,0.7692307692307693,0.6409090909090909,0.8823529411764706,0.6818181818181818
32,iteration_3,fold_2,0.2962962962962963,0.6833333333333333,0.7037037037037037,0.48148148148148145,0.7647058823529412,0.8095238095238095,1.0,0.6190476190476191
33,iteration_3,fold_3,0.33333333333333337,0.7208333333333333,0.6666666666666666,0.5185185185185185,0.742857142857143,0.7261904761904763,0.9285714285714286,0.6190476190476191
34,iteration_3,fold_4,0.2962962962962963,0.675,0.7037037037037037,0.48148148148148145,0.7647058823529412,0.8095238095238095,1.0,0.6190476190476191
